SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,dTOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,RANGE,runningTotal
IFBAGRO,EQ,411.95,422.05,405.5,406.3,406.05,406.55,4415,1806891.55,0020-01-31,315,INE076C01018,16.55000000000001,16.55000000000001,
IFBIND,EQ,617.95,628.25,595.0,598.35,599.5,611.05,21785,1.310638895E7,0020-01-31,1628,INE559A01017,33.25,33.25,
IFCI,EQ,6.45,6.45,6.3,6.35,6.4,6.4,982152,6244248.25,0020-01-31,8092,INE039A01010,0.15000000000000036,0.15000000000000036,
IFCI,NH,978.2,982.0,975.0,982.0,982.0,979.22,234,228437.75,0020-01-31,8,INE039A07801,7.0,7.15,
IFCI,NL,948.0,955.0,943.95,946.89,946.99,948.04,231,218985.31,0020-01-31,14,INE039A07843,11.049999999999955,18.199999999999953,
IFCI,NM,1429.0,1429.0,1429.0,1429.0,1429.0,1475.0,70,100030.0,0020-01-31,6,INE039A07850,0.0,18.199999999999953,
IFGLEXPOR,EQ,151.0,160.75,150.05,156.75,157.0,153.0,1782,275423.85,0020-01-31,375,INE133Y01011,10.699999999999989,10.699999999999989,
IGARASHI,EQ,314.7,315.0,298.9,304.1,300.9,312.45,82655,2.54270959E7,0020-01-31,3541,INE188B01013,16.100000000000023,16.100000000000023,
IGL,EQ,516.4,520.1,504.35,507.5,507.0,517.55,2183118,1.11908198575E9,0020-01-31,30735,INE203G01027,15.75,15.75,
IGPL,EQ,164.95,170.0,162.5,166.1,166.8,163.1,41780,7010481.9,0020-01-31,1093,INE204A01010,7.5,7.5,
IIFCL,N4,1286.5,1286.5,1286.1,1286.1,1286.1,1294.61,210,270085.0,0020-01-31,4,INE787H07370,0.40000000000009095,0.40000000000009095,
IIFL,EQ,172.0,173.0,164.7,167.65,168.5,169.9,147659,2.49330561E7,0020-01-31,2361,INE530B01024,8.300000000000011,8.300000000000011,
IIFLFIN,ND,990.0,992.0,990.0,990.75,992.0,984.85,80,79260.0,0020-01-31,2,INE866I07BZ1,2.0,2.0,
IIFLFIN,NE,1010.0,1090.0,1010.0,1061.63,1049.9,1054.51,520,536559.4,0020-01-31,16,INE866I07CB0,80.0,82.0,
IIFLFIN,NF,992.8,994.0,992.8,992.8,992.8,994.6,539,535489.2,0020-01-31,8,INE866I07CD6,1.2000000000000455,83.20000000000005,
IIFLFIN,NH,948.0,955.0,948.0,955.0,955.0,918.71,155,147329.5,0020-01-31,6,INE866I08279,7.0,90.20000000000005,
IIFLFIN,NJ,1021.01,1041.0,1020.0,1039.47,1041.0,1039.65,567,588430.0,0020-01-31,16,INE866I07CJ3,21.0,111.20000000000005,
IIFLFIN,NK,996.8,996.8,996.8,996.8,996.8,996.5,10,9968.0,0020-01-31,1,INE866I07CK1,0.0,111.20000000000005,
IIFLSEC,EQ,51.7,53.8,51.15,53.0,53.75,51.7,421670,2.217374685E7,0020-01-31,2258,INE489L01022,2.6499999999999986,2.6499999999999986,
IIFLWAM,EQ,1329.0,1349.4,1312.0,1338.95,1330.0,1304.45,30480,4.07185912E7,0020-01-31,804,INE466L01020,37.40000000000009,37.40000000000009,
IIHFL,N2,1011.0,1011.9,1010.9,1010.9,1010.9,1010.7,1305,1319265.8,0020-01-31,24,INE477L08014,1.0,1.0,
IITL,EQ,66.5,67.1,66.5,67.1,67.1,63.95,1149,76784.4,0020-01-31,12,INE886A01014,0.5999999999999943,0.5999999999999943,
IL&FSENGG,BZ,1.85,1.95,1.85,1.85,1.85,1.9,18265,35229.5,0020-01-31,23,INE369I01014,0.09999999999999987,0.09999999999999987,
IL&FSTRANS,BZ,1.75,1.85,1.75,1.75,1.75,1.8,17621,31703.0,0020-01-31,31,INE975G01012,0.10000000000000009,0.10000000000000009,
IMFA,EQ,214.05,218.95,210.1,213.1,212.35,212.3,9359,2001614.35,0020-01-31,514,INE919H01018,8.849999999999994,8.849999999999994,
IMPAL,EQ,575.0,579.0,571.05,571.9,571.05,572.4,287,164568.65,0020-01-31,52,INE547E01014,7.9500000000000455,7.9500000000000455,
IMPEXFERRO,BE,0.35,0.4,0.35,0.4,0.4,0.35,12808,5033.05,0020-01-31,8,INE691G01015,0.050000000000000044,0.050000000000000044,
INDBANK,EQ,8.5,8.9,8.1,8.25,8.25,8.35,24214,201766.5,0020-01-31,163,INE841B01017,0.8000000000000007,0.8000000000000007,
INDHOTEL,EQ,142.95,143.0,138.25,142.3,142.75,140.7,718940,1.014095556E8,0020-01-31,9694,INE053A01029,4.75,4.75,
INDIACEM,EQ,83.9,84.15,81.5,81.95,81.8,83.35,1457901,1.203433819E8,0020-01-31,6617,INE383A01012,2.6500000000000057,2.6500000000000057,
INDIAGLYCO,EQ,283.0,288.15,272.6,275.25,275.0,282.15,105431,2.95598382E7,0020-01-31,3057,INE560A01015,15.549999999999955,15.549999999999955,
INDIAMART,EQ,2349.0,2378.0,2305.0,2334.55,2318.65,2319.1,47390,1.112301494E8,0020-01-31,5960,INE933S01016,73.0,73.0,
INDIANB,EQ,103.35,104.0,99.45,103.45,103.8,102.9,1406266,1.4387057745E8,0020-01-31,12311,INE562A01011,4.549999999999997,4.549999999999997,
INDIANCARD,EQ,127.0,127.0,119.05,121.0,121.0,124.55,34,4134.95,0020-01-31,9,INE061A01014,7.950000000000003,7.950000000000003,
INDIANHUME,EQ,244.9,271.8,244.9,256.15,257.5,241.35,1218319,3.2009160585E8,0020-01-31,27668,INE323C01030,26.900000000000006,26.900000000000006,
INDIGO,EQ,1417.0,1426.95,1371.0,1378.25,1385.0,1419.2,1809304,2.51676451115E9,0020-01-31,65450,INE646L01027,55.950000000000045,55.950000000000045,
INDIGRID,IV,94.75,94.75,94.41,94.5,94.5,94.55,134379,1.27003464E7,0020-01-31,76,INE219X23014,0.3400000000000034,0.3400000000000034,
INDLMETER,BE,23.8,23.8,21.8,22.5,22.5,22.75,533,11659.1,0020-01-31,4,INE065B01013,2.0,2.0,
INDNIPPON,EQ,381.0,385.0,368.15,371.85,372.0,379.65,17261,6506522.35,0020-01-31,876,INE092B01025,16.850000000000023,16.850000000000023,
INDOCO,EQ,226.75,229.45,217.2,221.5,224.9,225.9,79485,1.76741199E7,0020-01-31,2077,INE873D01024,12.25,12.25,
INDORAMA,EQ,23.8,24.1,23.55,23.7,23.65,23.7,6385,151790.15,0020-01-31,103,INE156A01020,0.5500000000000007,0.5500000000000007,
INDOSOLAR,BZ,0.8,0.8,0.7,0.75,0.75,0.75,125249,91399.95,0020-01-31,68,INE866K01015,0.10000000000000009,0.10000000000000009,
INDOSTAR,EQ,271.6,287.0,270.05,281.55,277.5,272.05,230434,6.41542297E7,0020-01-31,4500,INE896L01010,16.94999999999999,16.94999999999999,
INDOTECH,BE,114.75,115.0,113.05,113.15,113.15,114.8,5665,647549.6,0020-01-31,24,INE332H01014,1.9500000000000028,1.9500000000000028,
INDOTHAI,EQ,23.35,24.5,23.35,23.75,24.0,23.9,2512,60348.4,0020-01-31,143,INE337M01013,1.1499999999999986,1.1499999999999986,
INDOWIND,BE,2.95,3.1,2.9,3.05,3.1,3.0,23937,71685.9,0020-01-31,49,INE227G01018,0.20000000000000018,0.20000000000000018,
INDRAMEDCO,EQ,46.9,47.4,46.35,46.65,46.7,46.6,100961,4715853.3,0020-01-31,678,INE681B01017,1.0499999999999972,1.0499999999999972,
INDSWFTLAB,EQ,23.6,23.85,23.5,23.55,23.5,23.75,2482,58479.75,0020-01-31,28,INE915B01019,0.3500000000000014,0.3500000000000014,
INDSWFTLTD,EQ,3.2,3.45,3.15,3.45,3.45,3.3,6987,23105.8,0020-01-31,13,INE788B01028,0.30000000000000027,0.30000000000000027,
INDTERRAIN,EQ,68.55,69.9,67.3,68.8,69.45,68.15,7019,479568.4,0020-01-31,93,INE611L01021,2.6000000000000085,2.6000000000000085,
INDUSINDBK,EQ,1245.0,1271.6,1242.1,1258.85,1255.0,1231.5,8391172,1.056967200445E10,0020-01-31,173224,INE095A01012,29.5,29.5,
INEOSSTYRO,EQ,787.7,799.0,781.95,796.75,799.0,798.25,6245,4964661.25,0020-01-31,529,INE189B01011,17.049999999999955,17.049999999999955,
INFIBEAM,EQ,57.15,58.3,56.1,57.85,57.6,57.3,1212166,6.948441745E7,0020-01-31,3025,INE483S01020,2.1999999999999957,2.1999999999999957,
INFOBEAN,EQ,88.8,91.5,84.85,85.4,86.0,86.45,39919,3526921.4,0020-01-31,421,INE344S01016,6.650000000000006,6.650000000000006,
INFRABEES,EQ,339.18,339.18,334.22,337.55,337.55,340.22,230,77667.07,0020-01-31,21,INF732E01268,4.9599999999999795,4.9599999999999795,
INFRATEL,EQ,247.0,253.8,243.7,248.3,248.1,246.15,5811965,1.44546991925E9,0020-01-31,45760,INE121J01017,10.100000000000023,10.100000000000023,
INFY,EQ,780.55,784.95,771.6,775.95,777.7,780.7,6092028,4.73254758675E9,0020-01-31,72176,INE009A01021,13.350000000000023,13.350000000000023,
INGERRAND,EQ,659.95,669.45,654.05,668.3,666.0,658.95,16130,1.07378741E7,0020-01-31,1268,INE177A01018,15.400000000000091,15.400000000000091,
INNOVANA,SM,106.9,108.15,103.0,108.15,108.15,103.0,23000,2383150.0,0020-01-31,4,INE403Y01018,5.150000000000006,5.150000000000006,
INNOVATIVE,SM,10.85,10.85,10.85,10.85,10.85,11.0,3000,32550.0,0020-01-31,1,INE070Y01015,0.0,0.0,
INOXLEISUR,EQ,409.0,414.85,404.05,407.6,405.95,406.1,98076,4.014854755E7,0020-01-31,3071,INE312H01016,10.800000000000011,10.800000000000011,
INOXWIND,EQ,40.95,43.35,40.0,41.3,41.15,40.1,573721,2.392430425E7,0020-01-31,2929,INE066P01011,3.3500000000000014,3.3500000000000014,
INSECTICID,EQ,561.15,574.0,550.15,553.15,555.0,560.1,8504,4764928.15,0020-01-31,639,INE070I01018,23.850000000000023,23.850000000000023,
INSPIRISYS,EQ,39.35,39.35,36.25,37.2,37.25,37.55,4783,178317.5,0020-01-31,96,INE020G01017,3.1000000000000014,3.1000000000000014,
INTEGRA,BE,0.5,0.5,0.5,0.5,0.5,0.55,325,162.5,0020-01-31,4,INE418N01027,0.0,0.0,
INTELLECT,EQ,171.25,171.6,168.25,170.2,170.0,170.9,137071,2.33170051E7,0020-01-31,1473,INE306R01017,3.3499999999999943,3.3499999999999943,
INTENTECH,EQ,26.05,27.3,26.0,26.05,26.65,26.15,11207,293841.4,0020-01-31,128,INE781A01025,1.3000000000000007,1.3000000000000007,
INVENTURE,EQ,13.6,14.1,13.6,13.8,13.95,13.8,21801,305445.0,0020-01-31,30,INE878H01016,0.5,0.5,
IOB,EQ,10.35,10.4,10.15,10.2,10.2,10.25,1129912,1.156791165E7,0020-01-31,1299,INE565A01014,0.25,0.25,
IOC,EQ,118.55,118.55,112.6,113.45,113.45,117.15,36742641,4.18393105085E9,0020-01-31,155640,INE242A01010,5.950000000000003,5.950000000000003,
IOLCP,EQ,181.4,185.9,176.0,177.8,177.0,180.3,401499,7.217640685E7,0020-01-31,6932,INE485C01011,9.900000000000006,9.900000000000006,
IPCALAB,EQ,1281.0,1292.8,1244.65,1256.45,1254.3,1274.5,82039,1.035510257E8,0020-01-31,9450,INE571A01020,48.149999999999864,48.149999999999864,
IRB,EQ,110.95,111.4,103.5,106.55,103.75,110.4,2386919,2.576044181E8,0020-01-31,9366,INE821I01014,7.900000000000006,7.900000000000006,
IRBINVIT,IV,52.95,52.95,52.4,52.77,52.85,53.0,5140000,2.6948565E8,0020-01-31,45,INE183W23014,0.5500000000000043,0.5500000000000043,
IRCON,EQ,481.5,484.8,465.25,473.0,473.0,479.9,252289,1.1952129095E8,0020-01-31,7680,INE962Y01013,19.55000000000001,19.55000000000001,
IRCTC,EQ,1152.1,1235.0,1146.05,1210.3,1232.35,1137.15,3326290,3.937116748E9,0020-01-31,93674,INE335Y01012,88.95000000000005,88.95000000000005,
IREDA,N2,1226.0,1226.0,1226.0,1226.0,1226.0,1445.0,1,1226.0,0020-01-31,1,INE202E07120,0.0,0.0,
IRFC,N1,1071.0,1076.5,1069.5,1069.64,1076.5,1069.0,316,338058.68,0020-01-31,9,INE053F07520,7.0,7.0,
IRFC,N2,1155.0,1156.0,1153.0,1155.6,1156.0,1155.0,3538,4086140.0,0020-01-31,34,INE053F07538,3.0,10.0,
IRFC,N9,1160.01,1160.01,1160.01,1160.01,1160.01,1161.03,5,5800.05,0020-01-31,1,INE053F07678,0.0,10.0,
IRFC,NA,1275.0,1282.0,1275.0,1275.0,1275.0,1275.0,1050,1342250.0,0020-01-31,10,INE053F07686,7.0,17.0,
IRFC,NE,1324.9,1324.9,1324.9,1324.9,1324.9,1320.0,30,39747.0,0020-01-31,2,INE053F07744,0.0,17.0,
IRFC,NJ,1162.0,1163.8,1162.0,1163.5,1163.5,1155.0,6,6978.6,0020-01-31,4,INE053F07835,1.7999999999999545,18.799999999999955,
IRFC,NO,1164.0,1164.5,1160.5,1164.48,1160.5,1165.0,1004,1169139.95,0020-01-31,4,INE053F07900,4.0,22.799999999999955,
ISEC,EQ,463.1,473.4,455.1,470.55,471.5,464.6,277062,1.2908121425E8,0020-01-31,11726,INE763G01038,18.299999999999955,18.299999999999955,
ISFT,EQ,91.0,91.4,82.7,86.2,87.75,87.05,21156,1848903.9,0020-01-31,1332,INE566K01011,8.700000000000003,8.700000000000003,
ISMTLTD,EQ,4.25,4.45,4.25,4.45,4.45,4.25,10246,44983.35,0020-01-31,44,INE732F01019,0.20000000000000018,0.20000000000000018,
ITC,EQ,235.75,238.4,234.05,235.15,235.2,234.05,18455880,4.3576771289E9,0020-01-31,119578,INE154A01025,4.349999999999994,4.349999999999994,
ITDC,EQ,292.05,298.25,289.3,290.8,291.0,290.6,66078,1.93923776E7,0020-01-31,3048,INE353K01014,8.949999999999989,8.949999999999989,
ITDCEM,EQ,59.95,62.0,58.5,61.0,60.5,59.15,199635,1.21759205E7,0020-01-31,2160,INE686A01026,3.5,3.5,
ITI,EQ,86.0,86.95,83.6,85.45,85.6,86.45,970662,8.27756865E7,0020-01-31,7606,INE248A01017,3.3500000000000085,3.3500000000000085,
IVC,EQ,3.4,3.4,3.25,3.35,3.4,3.4,67522,223756.25,0020-01-31,143,INE050B01023,0.1499999999999999,0.1499999999999999,
IVP,EQ,53.7,54.0,51.25,51.5,51.3,52.65,14818,764218.45,0020-01-31,18,INE043C01018,2.75,2.75,
IVZINGOLD,EQ,3700.0,3700.0,3700.0,3700.0,3700.0,3680.0,1,3700.0,0020-01-31,1,INF205K01361,0.0,0.0,
IVZINNIFTY,EQ,1278.0,1303.9,1278.0,1303.9,1303.9,1275.45,20,25611.8,0020-01-31,2,INF205K01DA9,25.90000000000009,25.90000000000009,
IZMO,EQ,23.5,24.55,23.2,24.05,24.55,23.55,4163,100654.25,0020-01-31,135,INE848A01014,1.3500000000000014,1.3500000000000014,
J&KBANK,EQ,27.75,27.8,27.1,27.3,27.4,27.35,625578,1.710349195E7,0020-01-31,2368,INE168A01041,0.6999999999999993,0.6999999999999993,
JAGRAN,EQ,70.0,70.25,67.6,68.25,67.6,69.9,519668,3.613134175E7,0020-01-31,2459,INE199G01027,2.6500000000000057,2.6500000000000057,
JAGSNPHARM,EQ,28.1,28.5,26.75,27.85,27.55,27.1,13321,367867.7,0020-01-31,189,INE048B01027,1.75,1.75,
JAIBALAJI,EQ,27.9,29.9,27.5,28.25,28.25,27.9,4577,130306.3,0020-01-31,26,INE091G01018,2.3999999999999986,2.3999999999999986,
JAICORPLTD,EQ,112.65,116.0,111.45,112.1,111.75,110.7,4644251,5.299497586E8,0020-01-31,34934,INE070D01027,4.549999999999997,4.549999999999997,
JAKHARIA,SM,180.0,180.0,180.0,180.0,180.0,181.0,800,144000.0,0020-01-31,1,INE00N401018,0.0,0.0,
JALAN,SM,4.7,4.7,4.7,4.7,4.7,4.5,3000,14100.0,0020-01-31,1,INE349X01015,0.0,0.0,
JAMNAAUTO,EQ,44.2,44.2,42.0,42.3,42.1,43.85,335652,1.43290748E7,0020-01-31,2158,INE039C01032,2.200000000000003,2.200000000000003,
JASH,EQ,132.5,137.9,132.05,136.15,135.7,132.0,2563,342869.95,0020-01-31,178,INE039O01011,5.849999999999994,5.849999999999994,
JAYAGROGN,EQ,123.05,126.25,120.25,121.15,123.0,122.55,7155,873827.5,0020-01-31,310,INE785A01026,6.0,6.0,
JAYBARMARU,EQ,238.95,240.5,232.3,236.6,235.6,236.45,28764,6825867.1,0020-01-31,1411,INE571B01028,8.199999999999989,8.199999999999989,
JAYNECOIND,EQ,3.9,4.0,3.85,3.9,3.85,3.9,10698,42337.6,0020-01-31,20,INE854B01010,0.1499999999999999,0.1499999999999999,
JAYSREETEA,EQ,52.45,52.7,50.1,50.55,50.4,52.0,47052,2410768.5,0020-01-31,823,INE364A01020,2.6000000000000014,2.6000000000000014,
JBCHEPHARM,EQ,499.7,507.0,493.05,495.3,497.0,498.5,33099,1.648097595E7,0020-01-31,1578,INE572A01028,13.949999999999989,13.949999999999989,
JBFIND,EQ,9.3,9.3,8.65,9.3,9.3,8.9,93937,866912.55,0020-01-31,144,INE187A01017,0.6500000000000004,0.6500000000000004,
JBMA,EQ,256.0,259.8,251.2,253.05,252.0,254.7,17651,4521290.05,0020-01-31,862,INE927D01028,8.600000000000023,8.600000000000023,
JCHAC,EQ,2412.95,2425.45,2370.0,2410.1,2400.0,2412.9,2360,5663898.05,0020-01-31,577,INE782A01015,55.44999999999982,55.44999999999982,
JETAIRWAYS,BZ,29.55,29.55,29.55,29.55,29.55,31.1,16586,490116.3,0020-01-31,230,INE802G01018,0.0,0.0,
JHS,EQ,14.25,14.4,13.2,13.35,13.5,14.55,130101,1792275.45,0020-01-31,619,INE544H01014,1.200000000000001,1.200000000000001,
JIKIND,BE,0.25,0.3,0.25,0.25,0.25,0.25,5326,1491.65,0020-01-31,20,INE026B01049,0.04999999999999999,0.04999999999999999,
JINDALPHOT,EQ,14.0,14.4,13.1,13.4,13.1,13.75,4124,56299.35,0020-01-31,59,INE796G01012,1.3000000000000007,1.3000000000000007,
JINDALPOLY,EQ,236.15,245.35,231.6,234.15,234.05,239.75,7325,1740513.8,0020-01-31,998,INE197D01010,13.75,13.75,
JINDALSAW,EQ,93.2,94.25,89.6,90.05,90.05,92.7,709222,6.5233501E7,0020-01-31,7556,INE324A01024,4.650000000000006,4.650000000000006,
JINDALSTEL,EQ,178.0,178.3,172.6,175.9,177.0,175.65,15207085,2.66711293105E9,0020-01-31,80516,INE749A01030,5.700000000000017,5.700000000000017,
JINDCOT,BE,1.65,1.7,1.65,1.7,1.7,1.7,1474,2452.1,0020-01-31,9,INE904J01016,0.050000000000000044,0.050000000000000044,
JINDRILL,EQ,109.65,114.0,105.55,106.7,106.95,109.65,63260,6941881.1,0020-01-31,1760,INE742C01031,8.450000000000003,8.450000000000003,
JINDWORLD,EQ,63.5,64.0,62.05,62.55,62.85,63.1,210829,1.323964615E7,0020-01-31,1055,INE247D01039,1.9500000000000028,1.9500000000000028,
JISLDVREQS,EQ,7.35,7.75,7.15,7.2,7.2,7.45,46542,336738.45,0020-01-31,120,IN9175A01010,0.5999999999999996,0.5999999999999996,
JISLJALEQS,EQ,7.55,7.65,7.1,7.15,7.1,7.45,4646132,3.34440113E7,0020-01-31,3600,INE175A01038,0.5500000000000007,0.5500000000000007,
JITFINFRA,BE,9.1,9.55,8.65,8.8,8.8,9.1,1722,15433.6,0020-01-31,44,INE863T01013,0.9000000000000004,0.9000000000000004,
JIYAECO,EQ,21.45,22.35,21.35,21.35,21.35,22.45,385315,8256195.55,0020-01-31,768,INE023S01016,1.0,1.0,
JKCEMENT,EQ,1390.0,1400.0,1372.0,1385.95,1387.0,1382.0,29213,4.060257815E7,0020-01-31,4426,INE823G01014,28.0,28.0,
JKIL,EQ,155.8,156.7,151.1,151.85,154.7,153.5,240222,3.693425955E7,0020-01-31,8418,INE576I01022,5.599999999999994,5.599999999999994,
JKLAKSHMI,EQ,357.9,359.15,345.25,356.85,357.1,355.9,213395,7.5733336E7,0020-01-31,4718,INE786A01032,13.899999999999977,13.899999999999977,
JKPAPER,EQ,130.5,131.45,128.0,128.55,128.95,129.9,759012,9.818599045E7,0020-01-31,8250,INE789E01012,3.4499999999999886,3.4499999999999886,
JKTYRE,EQ,75.0,76.9,73.15,74.45,74.25,78.1,1440073,1.077726121E8,0020-01-31,12940,INE573A01042,3.75,3.75,
JMA,EQ,26.5,27.2,24.25,25.0,25.0,27.2,9352,236093.15,0020-01-31,147,INE412C01023,2.9499999999999993,2.9499999999999993,
JMCPROJECT,EQ,98.5,98.9,96.25,98.0,97.75,98.6,46906,4581471.0,0020-01-31,701,INE890A01024,2.6500000000000057,2.6500000000000057,
JMFINANCIL,EQ,103.2,108.4,103.2,105.5,105.75,104.1,835454,8.90396238E7,0020-01-31,8527,INE780C01023,5.200000000000003,5.200000000000003,
JMTAUTOLTD,EQ,1.25,1.3,1.25,1.3,1.3,1.3,67547,85052.35,0020-01-31,28,INE988E01036,0.050000000000000044,0.050000000000000044,
JOCIL,EQ,120.05,124.35,116.75,118.85,118.55,122.05,862,102550.95,0020-01-31,90,INE839G01010,7.599999999999994,7.599999999999994,
JPASSOCIAT,EQ,2.0,2.0,1.9,1.9,1.9,2.0,9812111,1.89299987E7,0020-01-31,2414,INE455F01025,0.10000000000000009,0.10000000000000009,
JPINFRATEC,EQ,1.1,1.15,1.1,1.1,1.15,1.15,2288390,2524919.05,0020-01-31,657,INE099J01015,0.04999999999999982,0.04999999999999982,
JPOLYINVST,EQ,13.85,13.85,13.85,13.85,13.85,14.55,21,290.85,0020-01-31,5,INE147P01019,0.0,0.0,
JPPOWER,EQ,2.3,2.3,2.25,2.3,2.3,2.2,2447651,5620153.35,0020-01-31,477,INE351F01018,0.04999999999999982,0.04999999999999982,
JSL,EQ,41.5,43.2,40.05,40.3,40.1,41.1,2363639,9.807543755E7,0020-01-31,7090,INE220G01021,3.1500000000000057,3.1500000000000057,
JSLHISAR,EQ,75.05,79.45,75.05,77.45,77.0,75.5,468528,3.60892652E7,0020-01-31,2739,INE455T01018,4.400000000000006,4.400000000000006,
JSWENERGY,EQ,64.8,64.8,62.8,63.05,62.95,64.45,342262,2.17527954E7,0020-01-31,2802,INE121E01018,2.0,2.0,
JSWHL,EQ,2429.0,2440.0,2412.0,2415.3,2415.0,2453.05,563,1362889.55,0020-01-31,196,INE824G01012,28.0,28.0,
JSWSTEEL,EQ,258.15,259.0,249.1,250.7,250.5,256.95,6329214,1.6078958876E9,0020-01-31,48505,INE019A01038,9.900000000000006,9.900000000000006,
JSWSTEEL,P2,1.2,1.25,1.2,1.25,1.25,1.2,96759,120892.85,0020-01-31,19,INE019A04024,0.050000000000000044,9.950000000000006,
JTEKTINDIA,EQ,87.9,87.9,83.1,84.55,83.5,85.4,51398,4352184.55,0020-01-31,572,INE643A01035,4.800000000000011,4.800000000000011,
JUBILANT,EQ,608.0,610.8,571.1,582.55,579.2,602.65,433124,2.554591717E8,0020-01-31,14012,INE700A01033,39.69999999999993,39.69999999999993,
JUBLFOOD,EQ,1824.0,1904.0,1820.2,1890.25,1894.7,1832.45,2223606,4.16115435125E9,0020-01-31,69746,INE797F01012,83.79999999999995,83.79999999999995,
JUBLINDS,BE,146.15,146.15,146.15,146.15,146.15,153.8,3167,462857.05,0020-01-31,63,INE645L01011,0.0,0.0,
JUMPNET,EQ,53.4,54.3,51.7,52.7,52.45,53.75,876869,4.666335715E7,0020-01-31,614,INE974C01022,2.5999999999999943,2.5999999999999943,
JUNIORBEES,EQ,295.45,298.75,294.0,294.63,295.0,296.87,42863,1.266352065E7,0020-01-31,1640,INF732E01045,4.75,4.75,
JUSTDIAL,EQ,585.0,587.7,559.1,562.3,561.9,581.7,2414622,1.3854125358E9,0020-01-31,33705,INE599M01018,28.600000000000023,28.600000000000023,
JVLAGRO,BZ,0.45,0.5,0.45,0.45,0.45,0.45,87369,40443.5,0020-01-31,43,INE430G01026,0.04999999999999999,0.04999999999999999,
JYOTHYLAB,EQ,151.75,155.5,151.3,154.6,154.85,151.2,95853,1.47393672E7,0020-01-31,2652,INE668F01031,4.199999999999989,4.199999999999989,
KABRAEXTRU,EQ,74.75,77.4,73.45,75.85,76.0,74.6,19659,1491205.25,0020-01-31,328,INE900B01029,3.950000000000003,3.950000000000003,
KAJARIACER,EQ,578.0,590.0,577.9,580.45,582.0,576.9,205721,1.2012933205E8,0020-01-31,8407,INE217B01036,12.100000000000023,12.100000000000023,
KAKATCEM,EQ,215.0,215.6,200.05,200.05,200.05,222.25,128157,2.619060725E7,0020-01-31,3726,INE437B01014,15.549999999999983,15.549999999999983,
KALPATPOWR,EQ,441.9,447.0,435.0,445.05,447.0,435.85,107057,4.75983214E7,0020-01-31,5089,INE220B01022,12.0,12.0,
KALYANIFRG,BE,176.0,176.0,167.6,168.35,167.6,169.5,12,2035.4,0020-01-31,3,INE314G01014,8.400000000000006,8.400000000000006,
KAMATHOTEL,EQ,39.6,40.0,39.25,39.65,39.3,39.6,29249,1162155.65,0020-01-31,215,INE967C01018,0.75,0.75,
KAMDHENU,EQ,93.6,96.45,90.0,93.05,92.25,93.8,39970,3751919.1,0020-01-31,636,INE390H01012,6.450000000000003,6.450000000000003,
KANANIIND,BE,3.15,3.15,2.85,2.85,3.1,3.0,5464,15595.75,0020-01-31,21,INE879E01037,0.2999999999999998,0.2999999999999998,
KANORICHEM,EQ,42.75,42.75,41.25,41.6,41.75,42.4,12595,525948.9,0020-01-31,221,INE138C01024,1.5,1.5,
KANSAINER,EQ,515.2,515.25,492.15,499.35,504.5,512.0,787559,3.9331518655E8,0020-01-31,20230,INE531A01024,23.100000000000023,23.100000000000023,
KARDA,EQ,136.95,137.5,136.4,137.15,137.1,136.4,5230,716309.5,0020-01-31,529,INE278R01018,1.0999999999999943,1.0999999999999943,
KARMAENG,BE,14.5,14.5,13.3,14.25,14.25,13.95,97,1376.95,0020-01-31,3,INE725L01011,1.1999999999999993,1.1999999999999993,
KARURVYSYA,EQ,47.3,49.5,47.3,47.95,48.5,47.3,1087090,5.2594454E7,0020-01-31,7316,INE036D01028,2.200000000000003,2.200000000000003,
KAUSHALYA,BE,0.45,0.5,0.45,0.5,0.5,0.5,4957,2358.5,0020-01-31,10,INE234I01010,0.04999999999999999,0.04999999999999999,
KAYA,EQ,378.85,378.85,344.05,352.2,350.1,370.7,27032,9571587.15,0020-01-31,1745,INE587G01015,34.80000000000001,34.80000000000001,
KCP,EQ,65.15,65.85,63.75,64.15,64.0,64.6,59954,3849371.65,0020-01-31,509,INE805C01028,2.0999999999999943,2.0999999999999943,
KCPSUGIND,EQ,15.35,15.35,14.25,14.95,15.0,14.95,98628,1469743.25,0020-01-31,368,INE790B01024,1.0999999999999996,1.0999999999999996,
KDDL,EQ,294.5,317.0,280.0,302.0,317.0,284.5,5168,1527424.35,0020-01-31,239,INE291D01011,37.0,37.0,
KEC,EQ,349.85,350.0,327.5,338.35,338.85,347.85,412115,1.393433082E8,0020-01-31,9940,INE389H01022,22.5,22.5,
KECL,EQ,18.0,18.7,17.55,17.95,17.8,18.1,86412,1550204.7,0020-01-31,569,INE134B01017,1.1499999999999986,1.1499999999999986,
KEI,EQ,555.15,574.0,555.15,566.85,565.7,558.45,391707,2.223804496E8,0020-01-31,12079,INE878B01027,18.850000000000023,18.850000000000023,
KELLTONTEC,EQ,16.5,18.4,16.5,18.4,18.4,16.75,480251,8472542.95,0020-01-31,803,INE164B01022,1.8999999999999986,1.8999999999999986,
KENNAMET,EQ,1045.0,1071.0,1035.1,1045.8,1071.0,1037.75,1687,1763189.65,0020-01-31,272,INE717A01029,35.90000000000009,35.90000000000009,
